,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level
91,Green synthesis using Sambucus ebulus,spherical,MBC,Acinetobacter baumannii,40.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
92,Green synthesis using Sambucus ebulus,spherical,MBC,Acinetobacter baumannii,40.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
93,Green synthesis using Sambucus ebulus,spherical,MBC,Acinetobacter baumannii,40.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
94,Green synthesis using Sambucus ebulus,spherical,MBC,Acinetobacter baumannii,40.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
95,Green synthesis using Sambucus ebulus,spherical,MBC,Acinetobacter baumannii,40.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
96,Green synthesis using Sambucus ebulus,spherical,MBC,Acinetobacter baumannii,40.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
97,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
98,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
99,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
100,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
101,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
102,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
103,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
104,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
105,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
106,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
107,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
108,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
109,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
110,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
111,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
112,Green synthesis using silver tolerant bacteria (AgTB),spherical,MIC,Acinetobacter baumannii,17.42,17.58,1.0,50.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
113,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
114,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
115,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
116,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
117,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
118,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
119,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
120,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
121,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
122,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
123,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
124,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
125,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
126,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
127,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
128,Green synthesis using silver tolerant bacteria (AgTB),spherical,MBC,Acinetobacter baumannii,17.42,17.58,1.0,75.0,18.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
129,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
130,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
131,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
132,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
133,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
134,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
135,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
136,Green synthesis using Spirulina sp.,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
137,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
138,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
139,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
140,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
141,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
142,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
143,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
144,Green synthesis using Spirulina sp.,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,100.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
145,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
146,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
147,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
148,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
149,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
150,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
151,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
152,Green synthesis using Spirulina subsalsa,spherical,MIC,Acinetobacter baumannii,30.0,60.0,1.0,80.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
153,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
154,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
155,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
156,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
157,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
158,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
159,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
160,Green synthesis using Spirulina subsalsa,spherical,MBC,Acinetobacter baumannii,30.0,60.0,1.0,120.0,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
161,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
162,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
163,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,18.0,48.0,33.5,2
164,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,37.0,2
165,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,72.0,33.5,2
166,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,12.0,24.0,37.0,2
167,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,8.0,24.0,48.0,32.0,2
168,Green synthesis using  Lactobacillus paracasei,spherical,MIC,Acinetobacter baumannii,15.6,20.4,1.0,1.6,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,6.0,24.0,72.0,37.0,2
169,Green synthesis using Syzygium cumini seeds,oval,MIC,Actinomyces naeslundii,36.25,77.01,1.0,125.0,24.0,Prokaryota,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
170,Green synthesis using Syzygium cumini seeds,oval,MIC,Actinomyces naeslundii,36.25,77.01,1.0,125.0,24.0,Prokaryota,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,opportunistic pathogen,p,24.0,60.0,80.0,37.0,2
171,Green synthesis using Syzygium cumini flowers,oval,MIC,Actinomyces naeslundii,32.71,46.48,1.0,125.0,24.0,Prokaryota,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,opportunistic pathogen,p,24.0,48.0,72.0,37.0,2
172,Green synthesis using Syzygium cumini flowers,oval,MIC,Actinomyces naeslundii,32.71,46.48,1.0,125.0,24.0,Prokaryota,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,opportunistic pathogen,p,24.0,60.0,80.0,37.0,2
173,Green synthesis using diatoms biomass,square,MIC,Aeromonas sp.,177.1,298.9,0.0,3.125,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp.,opportunistic pathogen,n,8.0,24.0,72.0,32.5,3
174,Green synthesis using diatoms biomass,square,MIC,Aeromonas sp.,101.5,195.1,0.0,6.25,24.0,Prokaryota,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp.,opportunistic pathogen,n,8.0,24.0,72.0,32.5,3
175,Green synthesis using onion peel,spherical,MIC,Alternaria brassicae,50.0,350.0,0.0,0.32,48.0,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria brassicae,opportunistic pathogen,f,48.0,72.0,120.0,26.5,1
